,latitude,longitude,confidence,satellite,acq_date,daynight
1139,31.61266,72.60645,58,A,2023-11-08,D
1140,31.71575,73.22994,54,A,2023-11-08,D
1141,31.58966,72.33823,75,A,2023-11-08,D
1142,31.60027,72.34694,57,A,2023-11-08,D
1143,31.77519,73.32444,59,A,2023-11-08,D
1144,31.60393,72.1916,61,A,2023-11-08,D
1145,31.65788,72.41581,80,A,2023-11-08,D
1146,31.96531,74.45807,79,A,2023-11-08,D
1147,31.94936,74.34198,65,A,2023-11-08,D
1148,31.94501,74.31041,73,A,2023-11-08,D
1149,31.94355,74.2999,63,A,2023-11-08,D
1150,31.63352,72.2008,75,A,2023-11-08,D
1151,31.97423,74.45636,82,A,2023-11-08,D
1152,31.83119,73.44504,71,A,2023-11-08,D
1153,31.72112,72.70704,55,A,2023-11-08,D
1154,31.71631,72.67558,73,A,2023-11-08,D
1155,32.08149,75.1881,59,A,2023-11-08,D
1156,31.82184,73.31901,62,A,2023-11-08,D
1157,31.81727,73.28793,71,A,2023-11-08,D
1158,31.81574,73.27758,79,A,2023-11-08,D
1159,31.90416,73.82487,60,A,2023-11-08,D
1160,31.67546,72.29116,62,A,2023-11-08,D
1161,31.82577,73.22214,52,A,2023-11-08,D
1162,31.84986,73.32394,68,A,2023-11-08,D
1163,31.84072,73.26177,72,A,2023-11-08,D
1164,31.93811,73.87155,57,A,2023-11-08,D
1165,31.90091,73.61214,58,A,2023-11-08,D
1166,31.89642,73.58106,83,A,2023-11-08,D
1167,31.85869,73.32213,89,A,2023-11-08,D
1168,31.85717,73.31178,86,A,2023-11-08,D
1169,31.92468,73.71404,75,A,2023-11-08,D
1170,31.96025,73.89925,55,A,2023-11-08,D
1171,31.45067,70.6072,70,A,2023-11-08,D
1172,31.95711,73.80867,59,A,2023-11-08,D
1173,31.92587,73.59077,65,A,2023-11-08,D
1174,31.4548,70.61338,71,A,2023-11-08,D
1175,32.0421,74.35089,59,A,2023-11-08,D
1176,31.91668,73.46462,74,A,2023-11-08,D
1177,31.8052,72.71592,72,A,2023-11-08,D
1178,31.80361,72.70544,90,A,2023-11-08,D
1179,31.89635,73.20187,61,A,2023-11-08,D
1180,31.89482,73.19149,74,A,2023-11-08,D
1181,31.96869,73.63549,68,A,2023-11-08,D
1182,32.20847,75.31827,73,A,2023-11-08,D
1183,32.08794,74.41801,76,A,2023-11-08,D
1184,32.08356,74.38626,51,A,2023-11-08,D
1185,32.08211,74.37569,75,A,2023-11-08,D
1186,32.02647,73.91258,61,A,2023-11-08,D
1187,32.1087,74.43576,67,A,2023-11-08,D
1188,31.94544,73.28796,100,A,2023-11-08,D
1189,32.11178,74.39169,83,A,2023-11-08,D
1190,32.00689,73.5851,55,A,2023-11-08,D
1191,31.98584,73.4399,53,A,2023-11-08,D
1192,31.96463,73.29471,64,A,2023-11-08,D
1193,31.96311,73.28433,78,A,2023-11-08,D
1194,32.04052,73.74265,77,A,2023-11-08,D
1195,32.03903,73.73225,58,A,2023-11-08,D
1196,31.96215,73.20317,71,A,2023-11-08,D
1197,31.96062,73.19279,70,A,2023-11-08,D
1198,31.95909,73.18241,72,A,2023-11-08,D
1199,32.02684,73.52108,78,A,2023-11-08,D
1200,32.02534,73.5107,73,A,2023-11-08,D
1201,32.02491,73.38265,74,A,2023-11-08,D
1202,32.04733,73.47421,56,A,2023-11-08,D
1203,32.12024,73.85519,62,A,2023-11-08,D
1204,32.07684,73.48958,52,A,2023-11-08,D
1205,32.07232,73.45844,92,A,2023-11-08,D
1206,32.07081,73.44807,84,A,2023-11-08,D
1207,32.132,73.80999,95,A,2023-11-08,D
1208,32.13052,73.79958,90,A,2023-11-08,D
1209,32.07964,73.44627,72,A,2023-11-08,D
1210,32.08364,73.34361,75,A,2023-11-08,D
1211,32.08213,73.33323,71,A,2023-11-08,D
1212,32.07909,73.31247,72,A,2023-11-08,D
1213,32.12563,73.57028,57,A,2023-11-08,D
1214,32.11363,73.48717,71,A,2023-11-08,D
1215,32.10911,73.45602,72,A,2023-11-08,D
1216,32.09399,73.35219,68,A,2023-11-08,D
1217,32.09248,73.3418,63,A,2023-11-08,D
1218,32.05842,73.049,61,A,2023-11-08,D
1219,32.1358,73.51476,79,A,2023-11-08,D
1220,32.15664,73.59612,56,A,2023-11-08,D
1221,32.16996,73.62553,64,A,2023-11-08,D
1222,32.00525,72.33402,73,A,2023-11-08,D
1223,32.19576,73.53872,74,A,2023-11-08,D
1224,32.12259,72.37338,78,A,2023-11-08,D
1225,32.39944,73.35647,53,A,2023-11-08,D
1226,32.30045,72.68829,64,A,2023-11-08,D
1227,40.77117,73.36162,58,A,2023-11-08,D
1228,42.94569,74.17583,64,A,2023-11-08,D
1231,30.39033,50.61459,63,A,2023-11-08,D
1232,30.36222,49.87616,66,A,2023-11-08,D
1233,30.38741,49.86078,84,A,2023-11-08,D
1234,30.48251,50.48372,79,A,2023-11-08,D
1235,30.16825,47.41482,65,A,2023-11-08,D
1236,30.56596,50.01618,69,A,2023-11-08,D
1237,30.57086,49.91984,75,A,2023-11-08,D
1238,30.26313,47.71759,73,A,2023-11-08,D
1239,30.26146,47.70691,57,A,2023-11-08,D
1240,30.27715,47.74765,60,A,2023-11-08,D
1241,30.27549,47.737,93,A,2023-11-08,D
1242,30.31949,47.72102,79,A,2023-11-08,D
1243,30.32851,47.7191,77,A,2023-11-08,D
1244,30.2811,47.36115,73,A,2023-11-08,D
1245,30.27935,47.35022,68,A,2023-11-08,D
1246,30.31584,47.3423,75,A,2023-11-08,D
1247,30.79872,50.50952,73,A,2023-11-08,D
1248,30.72374,49.82545,78,A,2023-11-08,D
1249,30.7223,49.81513,79,A,2023-11-08,D
1250,30.36012,47.33862,77,A,2023-11-08,D
1251,30.35836,47.32769,59,A,2023-11-08,D
1252,30.7112,49.54222,68,A,2023-11-08,D
1253,30.42127,47.60537,72,A,2023-11-08,D
1254,30.47589,47.59826,72,A,2023-11-08,D
1255,30.52444,47.61003,85,A,2023-11-08,D
1256,30.53178,47.59737,78,A,2023-11-08,D
1257,30.89599,49.67424,78,A,2023-11-08,D
1258,30.88728,49.61233,71,A,2023-11-08,D
1259,30.89614,49.61061,71,A,2023-11-08,D
1260,30.56239,47.32764,81,A,2023-11-08,D
1261,30.56281,47.10461,76,A,2023-11-08,D
1262,30.60937,47.3335,64,A,2023-11-08,D
1263,30.60761,47.32259,78,A,2023-11-08,D
1264,30.91737,48.86061,72,A,2023-11-08,D
1265,30.68387,47.32858,81,A,2023-11-08,D
1266,31.0402,49.39044,81,A,2023-11-08,D
1267,30.75723,47.3296,81,A,2023-11-08,D
1268,30.7555,47.3187,68,A,2023-11-08,D
1269,30.95769,48.31991,68,A,2023-11-08,D
1270,30.92044,48.01587,70,A,2023-11-08,D
1271,30.82245,47.33137,67,A,2023-11-08,D
1272,31.13255,49.32339,82,A,2023-11-08,D
1273,31.13107,49.3131,74,A,2023-11-08,D
1274,30.87776,47.3364,77,A,2023-11-08,D
1275,30.87601,47.32552,78,A,2023-11-08,D
1276,31.04021,48.31857,81,A,2023-11-08,D
1277,31.03864,48.30819,80,A,2023-11-08,D
1278,30.99566,48.02688,61,A,2023-11-08,D
1279,31.20913,49.21807,70,A,2023-11-08,D
1280,31.20765,49.20778,67,A,2023-11-08,D
1281,31.20732,48.95384,53,A,2023-11-08,D
1282,31.08961,47.79393,59,A,2023-11-08,D
1283,31.06146,47.61318,67,A,2023-11-08,D
1284,31.29695,49.11987,65,A,2023-11-08,D
1285,31.02853,47.28553,92,A,2023-11-08,D
1286,31.0268,47.27462,90,A,2023-11-08,D
1287,31.27674,48.72621,56,A,2023-11-08,D
1288,31.40259,48.64096,59,A,2023-11-08,D
1289,31.35828,45.96163,62,A,2023-11-08,D
1290,31.65693,47.51983,63,A,2023-11-08,D
1291,31.65525,47.50912,76,A,2023-11-08,D
1292,32.24056,51.42917,87,A,2023-11-08,D
1293,32.23907,51.41716,78,A,2023-11-08,D
1294,31.72687,47.43148,68,A,2023-11-08,D
1295,31.76276,46.04302,86,A,2023-11-08,D
1296,32.10622,47.5526,64,A,2023-11-08,D
1297,32.10458,47.54191,66,A,2023-11-08,D
1298,32.17579,47.51993,78,A,2023-11-08,D
1299,32.25316,47.24599,69,A,2023-11-08,D
1300,32.35345,47.71125,73,A,2023-11-08,D
1301,32.35181,47.70064,83,A,2023-11-08,D
1302,31.99005,45.2532,58,A,2023-11-08,D
1303,32.48925,47.21524,54,A,2023-11-08,D
1304,32.48756,47.20444,71,A,2023-11-08,D
1305,32.59512,47.54226,69,A,2023-11-08,D
1306,32.99192,46.1893,67,A,2023-11-08,D
1307,33.15788,44.78245,57,A,2023-11-08,D
1308,33.74371,47.18676,59,A,2023-11-08,D
1309,33.77987,47.12267,63,A,2023-11-08,D
1310,34.23161,46.40102,54,A,2023-11-08,D
1311,34.69107,48.01709,60,A,2023-11-08,D
1312,34.53122,45.68664,70,A,2023-11-08,D
1313,34.89691,43.80507,57,A,2023-11-08,D
1314,35.38344,45.49472,57,A,2023-11-08,D
1315,35.50963,44.53091,62,A,2023-11-08,D
1316,35.5302,44.34121,66,A,2023-11-08,D
1317,35.51221,44.12321,61,A,2023-11-08,D
1318,35.73163,45.08921,51,A,2023-11-08,D
1319,35.68502,43.87364,78,A,2023-11-08,D
1320,35.72427,44.03445,61,A,2023-11-08,D
1321,35.92731,44.85895,61,A,2023-11-08,D
1322,36.57048,43.66999,72,A,2023-11-08,D
1323,36.97916,40.9997,67,A,2023-11-08,D
1324,36.97535,40.9807,63,A,2023-11-08,D
1325,37.03226,40.5785,75,A,2023-11-08,D
1326,37.01706,40.14387,90,A,2023-11-08,D
1327,37.02507,40.15891,69,A,2023-11-08,D
1328,37.02063,40.138,87,A,2023-11-08,D
1329,36.92165,39.55648,53,A,2023-11-08,D
1330,36.93393,39.55228,76,A,2023-11-08,D
1331,37.14597,40.04385,69,A,2023-11-08,D
1332,36.95552,39.15425,52,A,2023-11-08,D
1333,36.91022,38.89838,62,A,2023-11-08,D
1334,37.3527,39.75158,59,A,2023-11-08,D
1335,37.94239,40.66465,68,A,2023-11-08,D
1336,38.08786,40.11577,63,A,2023-11-08,D
1337,38.70584,43.27132,61,A,2023-11-08,D
1338,38.0994,40.11197,72,A,2023-11-08,D
1339,38.1087,39.97704,79,A,2023-11-08,D
1340,38.10445,39.95644,73,A,2023-11-08,D
1341,38.10205,39.97449,86,A,2023-11-08,D
1342,38.82926,42.91714,68,A,2023-11-08,D
1343,38.26781,37.16933,65,A,2023-11-08,D
1344,40.03043,44.31923,67,A,2023-11-08,D
1345,40.02843,44.30698,62,A,2023-11-08,D
1346,40.00973,44.15224,67,A,2023-11-08,D
1347,40.06044,44.22818,59,A,2023-11-08,D
1348,40.44678,44.94763,85,A,2023-11-08,D
1349,40.4538,44.93348,85,A,2023-11-08,D
1350,40.47523,44.95191,54,A,2023-11-08,D
1351,40.47338,44.94016,77,A,2023-11-08,D
1352,40.24343,35.0872,64,A,2023-11-08,D
1398,28.85649,52.48581,75,A,2023-11-08,D
1401,27.56483,42.74775,62,A,2023-11-08,D
1402,29.98808,55.8505,61,A,2023-11-08,D
1403,30.15262,50.42216,79,A,2023-11-08,D
1404,30.22546,50.89703,74,A,2023-11-08,D
1405,30.24741,50.78305,67,A,2023-11-08,D
1406,30.24598,50.77237,64,A,2023-11-08,D
1407,30.29688,50.74682,75,A,2023-11-08,D
1408,30.29547,50.73619,83,A,2023-11-08,D
1409,30.3031,50.72397,51,A,2023-11-08,D
1416,40.11278,28.03458,66,A,2023-11-08,D
1417,40.11013,28.02949,67,A,2023-11-08,D
1522,35.02676,136.87086,80,T,2023-11-08,N
1523,39.44015,110.49538,100,T,2023-11-08,N
1524,20.96336,85.16442,63,T,2023-11-08,N
1525,22.36685,87.30185,56,T,2023-11-08,N
1526,23.68168,86.09087,71,T,2023-11-08,N
1527,13.25937,123.68266,59,A,2023-11-08,N
1533,30.27892,47.75682,60,T,2023-11-08,N
1534,30.27665,47.72824,91,T,2023-11-08,N
1535,30.28279,47.75087,66,T,2023-11-08,N
1536,30.28069,47.72227,63,T,2023-11-08,N
1537,30.32321,47.71805,88,T,2023-11-08,N
1538,30.5279,47.5935,65,T,2023-11-08,N
1539,30.55972,47.09984,68,T,2023-11-08,N
1540,30.56719,47.09358,51,T,2023-11-08,N
1541,30.61256,47.32943,63,T,2023-11-08,N
1542,30.75935,47.33481,59,T,2023-11-08,N
1543,30.91786,48.86766,52,T,2023-11-08,N
1544,30.76536,47.32865,76,T,2023-11-08,N
1545,30.92964,48.86117,61,T,2023-11-08,N
1546,30.88421,47.3373,78,T,2023-11-08,N
1547,30.99228,48.0258,60,T,2023-11-08,N
1548,31.00207,48.14398,63,T,2023-11-08,N
1549,30.99387,48.0201,68,T,2023-11-08,N
1550,31.02688,47.28944,100,T,2023-11-08,N
1551,31.02475,47.26228,100,T,2023-11-08,N
1552,31.08117,47.62267,92,T,2023-11-08,N
1553,31.03271,47.2823,100,T,2023-11-08,N
1554,31.08494,47.6157,85,T,2023-11-08,N
1555,31.2684,48.10669,54,T,2023-11-08,N
1556,31.6622,47.52168,68,T,2023-11-08,N
1557,31.66994,47.43389,66,T,2023-11-08,N
1558,31.67433,47.42796,72,T,2023-11-08,N
1559,31.76517,46.04455,90,T,2023-11-08,N
1560,31.76663,46.06218,59,T,2023-11-08,N
1561,31.76477,46.03914,81,T,2023-11-08,N
1562,32.11974,47.41687,61,T,2023-11-08,N
1563,32.12386,47.40977,85,T,2023-11-08,N
1564,32.35048,47.71037,63,T,2023-11-08,N
1565,32.35262,47.70345,83,T,2023-11-08,N
1566,32.99172,46.17954,68,T,2023-11-08,N
1570,22.04023,83.73611,74,A,2023-11-08,N
1571,32.2387,51.42311,91,A,2023-11-08,N
1572,32.2368,51.44464,79,A,2023-11-08,N
1573,32.23584,51.41775,59,A,2023-11-08,N
1574,32.2338,51.43928,94,A,2023-11-08,N
1575,32.11981,47.42389,58,A,2023-11-08,N
1576,31.65674,47.52217,68,A,2023-11-08,N
1577,31.21483,48.96266,73,A,2023-11-08,N
1578,31.21259,48.95728,68,A,2023-11-08,N
1579,31.07993,47.63076,76,A,2023-11-08,N
1580,31.08591,47.62648,57,A,2023-11-08,N
1581,31.02742,47.26859,90,A,2023-11-08,N
1582,31.025,47.30861,100,A,2023-11-08,N
1583,30.92192,48.85386,51,A,2023-11-08,N
1584,30.92012,48.87702,51,A,2023-11-08,N
1585,31.01947,47.30006,100,A,2023-11-08,N
1586,30.72139,49.83135,53,A,2023-11-08,N
1587,30.39369,50.62032,76,A,2023-11-08,N
1588,30.32826,47.7348,69,A,2023-11-08,N
1589,30.31974,47.72598,65,A,2023-11-08,N
1590,30.26976,47.75813,78,A,2023-11-08,N
1595,27.76432,52.17425,100,A,2023-11-08,N
1596,27.71833,52.18286,100,A,2023-11-08,N
1597,27.71874,52.17603,100,A,2023-11-08,N
1598,27.49433,52.65508,82,A,2023-11-08,N
1599,26.93983,49.59414,64,A,2023-11-08,N
1603,24.50177,56.60718,69,A,2023-11-08,N
1604,29.41981,121.14869,65,T,2023-11-09,D
1606,24.007,117.05149,56,T,2023-11-09,D
1608,14.06226,121.32694,56,T,2023-11-09,D
1609,38.82892,116.94221,67,T,2023-11-09,D
1610,38.82224,116.95614,64,T,2023-11-09,D
1611,28.99977,104.25001,52,T,2023-11-09,D
1612,26.57549,101.66588,72,T,2023-11-09,D
1613,18.40787,95.57684,73,T,2023-11-09,D
1614,39.84642,98.26811,72,T,2023-11-09,D
1615,39.84485,98.27986,57,T,2023-11-09,D
1616,31.08014,103.90704,53,T,2023-11-09,D
1617,25.48635,76.58634,71,T,2023-11-09,D
1618,25.48886,76.58062,66,T,2023-11-09,D
1619,25.4549,76.57306,59,T,2023-11-09,D
1620,25.45184,76.58977,73,T,2023-11-09,D
1621,25.61482,69.00721,62,T,2023-11-09,D
1622,24.83517,67.25838,66,T,2023-11-09,D
1623,22.83043,77.84968,54,T,2023-11-09,D
1624,21.343,73.00581,61,T,2023-11-09,D
1625,19.38088,75.47868,61,T,2023-11-09,D
1626,31.36376,77.35723,67,T,2023-11-09,D
1627,31.43421,75.41285,70,T,2023-11-09,D
1628,31.02711,75.75983,60,T,2023-11-09,D
1629,31.02494,75.77235,66,T,2023-11-09,D
1630,31.02391,75.76556,72,T,2023-11-09,D
1631,30.80016,75.20309,69,T,2023-11-09,D
1632,30.55301,75.62773,59,T,2023-11-09,D
1633,30.44924,75.93467,62,T,2023-11-09,D
1634,30.26447,75.80659,69,T,2023-11-09,D
1635,12.72929,121.16866,86,A,2023-11-09,D
1636,12.98143,109.00951,60,A,2023-11-09,D
1637,12.96966,109.00478,58,A,2023-11-09,D
1638,24.3504,105.31803,58,A,2023-11-09,D
1639,24.81504,106.68259,70,A,2023-11-09,D
1640,35.42001,133.53674,84,A,2023-11-09,D
1641,35.4272,133.52179,63,A,2023-11-09,D
1643,36.94668,48.12224,59,T,2023-11-09,D
1645,50.34902,57.13143,85,T,2023-11-09,D
1651,36.82364,43.4719,71,T,2023-11-09,D
1655,36.60046,44.25391,67,T,2023-11-09,D
1656,36.59678,44.2462,66,T,2023-11-09,D
1657,35.97405,46.08035,73,T,2023-11-09,D
1658,35.97261,46.09244,73,T,2023-11-09,D
1659,35.72123,44.04076,57,T,2023-11-09,D
1660,35.52985,44.33543,62,T,2023-11-09,D
1661,35.52821,44.35091,59,T,2023-11-09,D
1662,35.51936,44.1274,62,T,2023-11-09,D
1663,34.8989,43.80582,64,T,2023-11-09,D
1664,32.42185,51.31899,72,T,2023-11-09,D
1665,32.4197,51.33147,66,T,2023-11-09,D
1666,32.2387,51.41987,77,T,2023-11-09,D
1667,32.23652,51.43255,94,T,2023-11-09,D
1668,32.99613,46.18444,68,T,2023-11-09,D
1669,33.1543,44.78866,58,T,2023-11-09,D
1670,32.59356,47.54273,62,T,2023-11-09,D
1671,32.4924,47.21359,66,T,2023-11-09,D
1672,32.35077,47.69855,61,T,2023-11-09,D
1673,32.34929,47.709,85,T,2023-11-09,D
1674,32.09997,48.40595,85,T,2023-11-09,D
1675,32.09843,48.41634,86,T,2023-11-09,D
1676,32.25679,47.24842,77,T,2023-11-09,D
1677,32.25532,47.25897,63,T,2023-11-09,D
1678,32.09113,48.40418,59,T,2023-11-09,D
1679,32.0896,48.41457,51,T,2023-11-09,D
1680,32.18173,47.52498,66,T,2023-11-09,D
1681,31.98294,48.63296,94,T,2023-11-09,D
1682,31.98138,48.64338,90,T,2023-11-09,D
1683,32.10325,47.55712,62,T,2023-11-09,D
1684,32.11494,47.40923,75,T,2023-11-09,D
1685,32.05404,47.44524,65,T,2023-11-09,D
1686,32.16357,44.73448,53,T,2023-11-09,D
1687,31.73415,47.42985,76,T,2023-11-09,D
1688,31.73269,47.44024,70,T,2023-11-09,D
1689,31.6776,47.43449,57,T,2023-11-09,D
1690,31.657,47.51576,77,T,2023-11-09,D
1691,31.4074,48.65065,64,T,2023-11-09,D
1692,31.76534,46.0431,74,T,2023-11-09,D
1693,31.76389,46.05423,52,T,2023-11-09,D
1694,30.99087,51.17287,53,T,2023-11-09,D
1695,31.30527,48.77446,63,T,2023-11-09,D
1696,31.21018,49.21188,63,T,2023-11-09,D
1697,31.20851,49.22254,66,T,2023-11-09,D
1698,31.27607,48.72549,61,T,2023-11-09,D
1699,31.27448,48.73592,77,T,2023-11-09,D
1700,31.2123,48.96093,65,T,2023-11-09,D
1701,31.20399,48.9528,63,T,2023-11-09,D
1702,31.12847,49.32096,71,T,2023-11-09,D
1703,31.04259,49.39704,70,T,2023-11-09,D
1704,30.89682,49.67506,76,T,2023-11-09,D
1705,31.35341,45.9636,56,T,2023-11-09,D
1706,31.09072,47.79332,59,T,2023-11-09,D
1707,30.923,48.85527,69,T,2023-11-09,D
1708,30.72285,49.82664,72,T,2023-11-09,D
1709,30.92909,48.01904,71,T,2023-11-09,D
1710,31.02686,47.27894,86,T,2023-11-09,D
1711,31.02541,47.28924,86,T,2023-11-09,D
1712,30.56455,50.01295,62,T,2023-11-09,D
1713,30.48655,50.48901,66,T,2023-11-09,D
1714,30.56986,49.92112,71,T,2023-11-09,D
1715,30.39586,50.61785,76,T,2023-11-09,D
1716,30.88004,47.33403,85,T,2023-11-09,D
1717,30.82548,47.33438,75,T,2023-11-09,D
1718,30.34807,50.29417,69,T,2023-11-09,D
1719,30.39457,49.85912,70,T,2023-11-09,D
1720,30.80792,46.66702,72,T,2023-11-09,D
1721,30.68737,47.32769,58,T,2023-11-09,D
1722,30.15076,50.42176,79,T,2023-11-09,D
1723,30.61308,47.32875,80,T,2023-11-09,D
1724,30.52922,47.59616,77,T,2023-11-09,D
1725,30.52774,47.60635,73,T,2023-11-09,D
1726,30.52626,47.61655,72,T,2023-11-09,D
1727,30.55855,47.32908,71,T,2023-11-09,D
1728,30.04056,50.64067,69,T,2023-11-09,D
1729,30.56247,47.10905,76,T,2023-11-09,D
1730,30.47273,47.59996,63,T,2023-11-09,D
1731,30.49472,47.32129,75,T,2023-11-09,D
1732,30.41826,47.60012,68,T,2023-11-09,D
1733,30.41678,47.6103,78,T,2023-11-09,D
1734,30.366,47.63636,74,T,2023-11-09,D
1735,30.36446,47.33276,57,T,2023-11-09,D
1736,30.363,47.34295,62,T,2023-11-09,D
1737,30.35416,47.3413,78,T,2023-11-09,D
1738,30.2755,47.74867,61,T,2023-11-09,D
1739,30.31538,47.34857,75,T,2023-11-09,D
1740,30.2623,47.71479,71,T,2023-11-09,D
1742,30.27856,47.35217,67,T,2023-11-09,D
1743,30.2771,47.36235,76,T,2023-11-09,D
1744,29.25673,53.12264,67,T,2023-11-09,D
1745,30.16896,47.40923,57,T,2023-11-09,D
1746,30.16749,47.41939,69,T,2023-11-09,D
1747,29.53316,50.95288,69,T,2023-11-09,D
1748,29.03357,47.53706,75,T,2023-11-09,D
1749,29.03209,47.54711,72,T,2023-11-09,D
1750,28.71954,48.33117,60,T,2023-11-09,D
1754,27.7612,52.16208,57,T,2023-11-09,D
1755,27.7584,52.17745,72,T,2023-11-09,D
1757,34.61248,117.11044,65,A,2023-11-09,D
1758,36.48083,112.91772,71,A,2023-11-09,D
1759,36.60792,112.96825,57,A,2023-11-09,D
1760,37.07785,111.6741,84,A,2023-11-09,D
1761,37.0763,111.66299,62,A,2023-11-09,D
1762,37.16668,112.25581,58,A,2023-11-09,D
1763,37.25201,111.9981,58,A,2023-11-09,D
1764,37.24081,111.85015,56,A,2023-11-09,D
1765,38.54461,113.02829,61,A,2023-11-09,D
1766,38.54306,113.01582,55,A,2023-11-09,D
1767,37.75786,107.71808,70,A,2023-11-09,D
1768,38.55539,112.9623,58,A,2023-11-09,D
1769,38.99069,116.87169,74,A,2023-11-09,D
1770,39.27609,112.62293,53,A,2023-11-09,D
1771,39.56847,112.82628,53,A,2023-11-09,D
1772,39.25365,110.1638,52,A,2023-11-09,D
1773,39.26244,110.16163,57,A,2023-11-09,D
1774,39.4409,110.49888,77,A,2023-11-09,D
1775,39.43927,110.48753,71,A,2023-11-09,D
1776,39.32631,106.98058,53,A,2023-11-09,D
1777,26.62222,101.60255,77,T,2023-11-08,D
1778,29.04554,82.01628,58,T,2023-11-08,D
1779,29.04411,82.0262,70,T,2023-11-08,D
1780,27.13054,84.29162,75,T,2023-11-08,D
1781,27.12867,84.30296,82,T,2023-11-08,D
1782,27.12112,84.28972,67,T,2023-11-08,D
1783,27.11925,84.30106,73,T,2023-11-08,D
1784,25.86809,78.69985,63,T,2023-11-08,D
1785,25.7268,76.56253,61,T,2023-11-08,D
1786,25.72511,76.57768,54,T,2023-11-08,D
1787,25.58976,76.67571,87,T,2023-11-08,D
1788,25.58813,76.69049,84,T,2023-11-08,D
1789,25.58521,76.68325,80,T,2023-11-08,D
1790,25.48445,76.57317,52,T,2023-11-08,D
1791,25.47931,76.61799,75,T,2023-11-08,D
1792,25.37393,76.97245,72,T,2023-11-08,D
1793,25.369,76.96513,68,T,2023-11-08,D
1794,23.76121,86.39662,60,T,2023-11-08,D
1795,24.31085,77.46003,74,T,2023-11-08,D
1796,22.21157,84.87534,67,T,2023-11-08,D
1797,22.91893,79.16898,80,T,2023-11-08,D
1798,22.04612,83.73088,68,T,2023-11-08,D
1799,22.04414,83.74284,56,T,2023-11-08,D
1800,22.41874,80.18171,57,T,2023-11-08,D
1801,21.92417,83.34735,69,T,2023-11-08,D
1802,21.9223,83.35879,66,T,2023-11-08,D
1803,22.41793,79.66457,70,T,2023-11-08,D
1804,22.6914,77.53896,59,T,2023-11-08,D
1805,22.35871,79.89174,71,T,2023-11-08,D
1806,22.33085,79.82229,70,T,2023-11-08,D
1807,22.37226,79.46241,52,T,2023-11-08,D
1808,22.30068,79.77817,62,T,2023-11-08,D
1809,22.27341,79.84266,71,T,2023-11-08,D
1810,22.49314,77.49833,53,T,2023-11-08,D
1811,21.87617,81.66508,54,T,2023-11-08,D
1812,21.86523,81.3735,73,T,2023-11-08,D
1813,20.96725,85.1668,56,T,2023-11-08,D
1814,20.96458,85.18199,67,T,2023-11-08,D
1815,20.78813,85.26259,68,T,2023-11-08,D
1816,21.11898,82.48491,65,T,2023-11-08,D
1817,21.76711,77.88895,66,T,2023-11-08,D
1818,15.65418,78.4894,60,T,2023-11-08,D
1819,15.17187,76.6581,52,T,2023-11-08,D
1820,15.17048,76.66847,54,T,2023-11-08,D
1821,22.62016,54.14673,80,T,2023-11-08,D
1822,38.70667,60.34392,71,T,2023-11-08,D
1824,12.82129,99.91212,79,A,2023-11-08,D
1825,13.6098,101.33141,63,A,2023-11-08,D
1826,14.10723,99.21941,72,A,2023-11-08,D
1827,14.79563,100.1478,72,A,2023-11-08,D
1828,15.95457,100.0004,66,A,2023-11-08,D
1829,16.21164,100.28612,53,A,2023-11-08,D
1830,17.23804,100.12173,74,A,2023-11-08,D
1831,18.20426,98.64041,65,A,2023-11-08,D
1832,22.48182,97.33434,60,A,2023-11-08,D
1833,23.17025,100.33421,60,A,2023-11-08,D
1834,23.40238,100.66477,81,A,2023-11-08,D
1835,23.86865,96.46203,65,A,2023-11-08,D
1836,24.7338,101.30205,78,A,2023-11-08,D
1837,24.69535,97.40759,59,A,2023-11-08,D
1838,25.07169,97.50432,62,A,2023-11-08,D
1839,25.13264,97.48549,70,A,2023-11-08,D
1840,25.56841,96.64584,65,A,2023-11-08,D
1841,25.69177,96.65211,68,A,2023-11-08,D
1842,26.26622,96.64407,62,A,2023-11-08,D
1843,25.70998,92.86027,65,A,2023-11-08,D
1844,26.54434,96.45018,51,A,2023-11-08,D
1845,27.69673,101.59917,73,A,2023-11-08,D
1846,27.42585,97.179,58,A,2023-11-08,D
1847,27.42412,97.16827,59,A,2023-11-08,D
1848,27.51679,97.16566,74,A,2023-11-08,D
1849,27.51493,97.15415,58,A,2023-11-08,D
1850,27.69557,96.18711,69,A,2023-11-08,D
1851,28.10286,96.54959,61,A,2023-11-08,D
1852,36.82609,93.35088,56,A,2023-11-08,D
1853,37.83157,93.46704,61,A,2023-11-08,D
1854,37.82934,93.45418,69,A,2023-11-08,D
1855,39.85042,98.27636,59,A,2023-11-08,D
1856,39.84885,98.26377,79,A,2023-11-08,D
1857,12.28518,76.9554,60,A,2023-11-08,D
1858,15.89149,78.49329,59,A,2023-11-08,D
1859,15.95838,78.50552,52,A,2023-11-08,D
1860,22.0397,83.73577,52,A,2023-11-08,D
1861,21.96086,78.95598,64,A,2023-11-08,D
1862,22.25669,79.75893,52,A,2023-11-08,D
1863,22.30267,79.73346,82,A,2023-11-08,D
1864,21.33997,73.00564,83,A,2023-11-08,D
1865,21.33803,72.99387,99,A,2023-11-08,D
1866,22.31451,79.74495,85,A,2023-11-08,D
1867,21.34784,72.99201,77,A,2023-11-08,D
1868,22.34745,79.92785,67,A,2023-11-08,D
